 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75
1340,2186.732,1051.694,666.067,250.512,891.753,560.493,439.202,415.403,660.995,342.726,214.039,131.060,257.983,254.989,165.081,166.618,131.141,719.846,462.039,166.939,153.785,247.841,389.600,256.746,397.189,412.567,358.672,157.474,203.229,424.578,508.942,519.360,317.512,637.602,329.684,562.598,849.681,279.332,383.348,521.987,343.046,270.413,522.696,322.362,349.304,216.759,331.000,373.955,165.497,306.481,194.471,494.550,206.786,319.345,108.364,290.138,388.596,517.568,332.550,367.281,120.720,294.927,352.078,115.228,175.676,149.433,73.410,90.554,103.968,346.886,318.077,137.026,357.479,253.772,136.719
1341,2029.733,810.075,633.416,244.884,548.777,833.603,452.904,313.302,390.735,264.903,309.110,127.687,227.632,287.872,156.243,216.779,171.904,716.992,317.065,254.474,119.277,329.706,255.453,155.175,330.671,357.632,449.851,251.781,227.181,346.199,385.677,340.243,488.370,659.936,301.316,777.951,522.582,180.202,131.482,405.047,314.765,433.148,248.504,445.977,172.044,250.128,276.286,285.827,210.280,322.367,363.775,503.690,296.257,415.412,402.374,339.500,536.596,546.874,316.742,265.030,120.674,372.562,511.178,105.772,195.963,112.269,104.216,97.510,114.689,340.762,281.248,72.325,297.021,284.119,204.438
1342,2369.363,858.276,753.455,236.519,679.355,357.934,624.375,426.931,478.578,435.770,344.403,155.807,316.644,377.661,145.243,173.382,304.926,704.308,541.214,228.535,182.051,237.169,275.893,74.294,237.659,192.170,453.512,248.613,123.675,570.190,270.374,191.081,167.961,815.561,374.767,703.311,638.286,262.834,170.812,508.180,403.431,393.419,239.889,401.231,325.680,250.702,299.874,297.527,113.944,309.747,343.565,505.752,368.314,270.193,283.434,316.842,312.241,582.315,283.283,320.926,136.023,251.591,281.442,186.507,405.515,116.831,56.410,57.089,87.047,304.486,294.137,144.610,526.872,367.139,173.000
1343,2208.064,841.470,590.697,195.651,656.602,578.029,580.635,413.384,556.908,386.655,187.818,100.133,238.391,289.206,77.162,157.353,269.519,789.431,456.617,192.139,225.918,284.070,461.087,171.381,305.207,276.333,546.460,255.197,165.193,504.697,234.219,383.459,295.157,658.579,428.850,569.107,715.308,421.953,415.554,539.040,394.261,369.355,318.822,380.085,158.575,274.191,546.294,334.873,204.420,178.266,315.043,620.690,283.164,248.697,290.909,290.105,521.539,560.432,381.858,482.593,222.939,287.423,274.372,193.265,221.257,53.284,93.417,63.248,120.668,365.381,195.803,94.597,499.851,284.812,225.312
1344,2276.140,864.597,706.000,266.814,675.018,550.228,379.423,349.723,539.627,299.221,255.117,35.663,305.724,358.067,128.797,205.640,330.496,709.223,392.305,186.287,162.056,324.896,303.953,149.452,335.402,222.895,453.805,147.686,126.578,372.872,514.548,322.081,272.094,627.322,466.805,831.336,605.473,321.321,300.464,475.093,501.366,247.052,277.444,284.123,250.652,314.156,244.496,287.536,161.783,294.038,315.333,411.814,271.457,400.017,569.950,305.467,466.383,810.396,346.300,544.600,239.644,389.693,455.628,165.831,256.551,96.771,217.043,113.338,89.268,398.429,413.991,78.156,263.351,333.554,165.688
1345,2527.000,1190.119,706.416,413.550,541.157,539.647,495.240,354.094,576.886,288.858,168.701,249.645,279.552,292.711,149.676,181.419,314.874,750.269,415.597,266.874,186.477,305.343,394.380,291.778,323.677,366.327,310.040,193.212,169.867,547.284,421.368,468.207,213.134,565.000,487.624,769.197,573.780,258.316,357.286,440.320,438.627,414.065,237.304,292.769,196.912,231.709,280.849,422.682,217.175,215.563,315.138,458.783,103.436,275.807,273.343,317.066,406.745,829.550,391.150,447.970,207.955,292.117,396.070,209.301,243.110,145.313,147.784,188.541,106.168,157.848,199.273,101.039,300.149,276.951,161.719
1346,2602.478,668.157,721.202,315.581,619.747,599.860,435.837,571.252,583.400,328.779,197.805,138.199,323.086,399.806,158.595,174.728,181.281,764.208,298.039,179.235,145.508,276.935,347.087,406.564,328.774,399.450,422.638,237.416,288.217,492.351,476.413,302.757,207.291,647.099,393.451,575.672,772.011,259.316,348.152,343.007,453.569,408.071,296.067,394.615,198.326,169.652,454.538,350.200,195.678,330.570,351.877,411.667,188.643,321.840,400.990,282.855,408.865,675.369,375.300,332.822,303.614,258.358,374.961,100.096,279.522,61.826,101.065,99.083,121.626,595.143,276.581,178.481,448.819,430.525,194.333
1347,2652.166,675.560,794.556,293.550,669.024,604.404,653.385,453.101,524.470,359.097,287.864,252.741,182.034,341.661,138.878,214.346,167.496,998.000,451.695,193.948,209.944,240.279,409.280,206.603,384.793,309.234,448.897,208.277,94.976,528.891,390.265,590.901,341.417,744.684,543.556,668.951,527.527,265.829,188.482,400.540,455.941,215.658,350.030,454.546,125.713,246.553,293.782,332.191,172.322,246.513,415.536,378.457,216.621,216.294,241.566,293.691,315.901,846.658,271.633,361.393,188.705,361.891,289.271,178.132,308.485,88.692,120.237,114.427,89.674,390.352,265.530,183.039,414.085,438.842,232.125
1348,2486.637,843.478,691.843,244.194,708.663,600.176,675.385,405.075,437.530,244.611,323.039,197.675,265.000,327.856,108.676,156.603,257.689,956.746,428.961,181.543,217.200,418.124,245.460,411.167,321.091,274.713,376.299,149.095,256.464,634.682,439.723,469.901,416.205,580.801,495.241,762.336,817.231,278.311,270.786,670.507,336.163,421.194,213.941,409.308,222.591,165.787,312.958,501.173,252.531,194.975,398.710,557.318,315.350,333.882,168.152,326.849,354.979,473.946,178.500,281.096,278.682,152.672,305.930,144.985,192.647,141.861,142.604,111.331,125.305,354.952,300.248,155.182,312.426,308.683,156.302
1349,2648.802,878.799,845.309,398.938,700.922,626.838,452.990,424.616,429.995,408.142,246.571,162.910,275.362,317.139,125.473,269.882,247.474,732.077,368.364,197.191,139.713,272.622,313.033,250.889,370.537,321.895,507.845,188.964,186.145,399.796,391.174,390.000,345.591,686.211,330.669,817.893,707.220,191.974,448.062,551.820,326.693,388.961,287.919,307.592,172.680,163.135,340.260,311.700,240.678,282.911,447.239,520.302,249.571,490.529,294.020,328.414,377.943,515.414,347.233,269.319,292.098,134.555,402.938,92.059,329.412,157.080,83.180,58.752,136.084,451.000,238.188,136.234,340.106,316.406,154.167
1350,2511.376,768.776,682.904,365.054,544.940,470.147,582.779,397.094,367.557,342.584,394.838,191.506,353.546,425.478,93.108,187.574,271.785,618.346,389.701,139.604,115.436,300.124,322.347,178.000,225.183,292.842,427.402,144.854,271.584,546.739,290.523,535.703,216.984,814.596,462.083,938.861,858.901,323.803,239.036,553.713,328.915,215.452,303.748,266.962,216.392,321.759,219.277,220.427,193.874,165.082,258.449,496.744,335.464,227.303,430.596,336.289,409.319,409.153,313.392,388.444,268.386,333.212,297.217,129.868,231.199,123.249,87.468,72.624,72.132,329.162,457.897,264.857,232.734,246.416,325.885
1351,2212.242,1121.702,748.573,314.380,684.114,667.294,632.279,337.849,496.546,241.000,248.058,200.084,261.293,393.756,181.473,159.978,207.756,740.631,439.753,196.048,134.210,420.503,330.367,253.024,371.122,266.292,301.224,185.672,174.307,375.351,553.077,260.676,426.323,715.094,503.008,712.016,861.527,307.119,360.875,634.987,434.993,321.852,374.970,277.362,228.006,280.128,344.849,394.036,100.161,230.177,358.783,566.062,297.264,268.689,272.707,351.993,357.901,538.775,285.808,402.719,173.311,324.978,358.876,83.493,394.250,57.502,183.086,67.828,95.258,400.829,332.197,125.494,311.957,296.406,284.146
1352,2200.115,825.306,650.669,189.031,632.590,576.912,716.365,380.880,463.524,340.186,221.513,210.524,303.184,262.528,163.500,147.735,315.763,587.931,408.987,220.170,108.318,337.731,410.900,115.381,299.695,234.573,493.983,157.964,255.265,472.123,399.684,374.045,183.890,812.345,522.970,710.492,693.011,281.860,289.652,565.767,359.895,319.310,271.467,182.469,197.796,276.078,329.790,409.936,207.028,358.063,495.616,473.930,161.914,418.622,223.828,426.039,442.695,771.892,303.783,326.193,170.917,233.737,359.535,85.787,250.206,65.119,131.007,73.924,77.147,398.029,254.197,175.156,410.340,299.455,179.917
1353,2082.032,727.254,638.157,246.357,569.205,576.581,617.462,399.755,421.962,248.354,283.643,204.892,174.598,408.156,135.743,108.375,330.237,683.700,490.948,276.970,192.154,295.114,414.433,246.143,182.152,279.655,270.103,68.190,272.024,425.270,373.716,341.270,261.016,613.795,324.436,731.295,830.165,267.767,217.938,510.180,440.660,333.981,255.548,264.192,245.381,126.518,433.260,488.782,210.112,281.108,328.246,520.093,322.007,406.765,270.828,225.257,456.177,674.189,371.142,241.570,177.356,363.635,365.930,144.390,244.926,74.856,143.014,163.204,117.205,261.933,190.094,70.247,245.915,433.059,184.177
1354,2602.898,816.097,703.927,431.109,826.675,643.801,738.731,458.591,377.654,233.407,168.474,118.578,256.994,270.117,243.568,181.853,285.637,747.515,413.130,147.248,238.282,310.264,293.193,239.476,475.598,314.988,355.012,171.781,174.705,475.318,361.794,395.018,273.354,669.655,425.444,908.598,702.604,239.751,220.812,474.827,383.575,328.239,489.904,222.515,234.989,208.355,309.294,295.191,206.056,205.563,220.181,578.000,362.864,450.538,283.253,353.125,365.716,538.126,261.217,393.600,183.106,275.737,432.620,111.787,235.456,121.507,98.799,91.669,92.826,256.905,193.342,165.468,384.989,317.228,152.302
1355,1947.490,913.164,727.028,292.535,619.157,682.963,638.452,401.981,386.670,467.779,167.091,167.542,208.954,264.261,117.865,223.493,364.533,795.823,449.649,332.530,168.138,284.642,295.327,195.532,310.848,285.766,390.925,153.401,212.127,401.104,446.548,435.874,227.740,768.556,616.564,609.975,624.154,307.394,359.089,436.860,222.634,245.716,318.044,281.138,151.602,204.560,226.345,266.736,117.979,188.873,320.775,366.202,240.000,290.933,223.172,381.717,302.319,486.901,262.117,316.311,161.841,243.562,339.620,65.346,324.537,130.940,245.583,88.904,116.105,385.124,351.496,191.286,492.660,254.099,96.260
1356,2198.146,682.604,837.011,208.109,631.867,645.338,391.740,341.308,413.449,365.150,165.143,87.717,241.466,333.761,104.757,174.272,277.170,797.985,480.799,229.970,150.744,361.637,358.827,198.532,320.232,259.877,276.621,174.934,199.880,398.066,383.232,251.973,89.071,643.596,320.662,680.336,580.560,216.751,190.821,517.333,365.425,421.903,181.815,486.800,257.006,293.645,304.017,395.100,265.126,126.722,329.536,612.264,133.721,467.260,237.374,384.836,311.078,503.793,300.908,413.867,191.500,258.613,322.426,131.404,181.015,93.234,154.532,85.153,92.511,264.257,406.872,160.455,509.585,286.505,130.875
1357,2293.994,747.530,638.006,307.581,679.512,465.140,617.808,370.799,411.514,231.142,322.896,95.127,275.546,294.028,235.811,198.735,203.015,719.469,480.864,190.652,115.436,304.766,242.580,127.397,225.963,388.503,464.012,308.956,246.663,382.777,459.658,357.126,327.850,698.696,386.316,755.295,537.934,207.508,336.786,340.253,492.438,435.271,205.141,308.985,188.917,145.000,280.874,437.536,249.000,375.411,367.210,516.209,256.207,365.235,456.960,236.382,494.397,673.234,277.167,300.637,218.568,344.898,385.116,82.022,287.544,108.448,140.086,90.490,120.379,307.514,196.000,253.766,271.968,271.733,150.635
1358,2457.331,1012.575,569.360,204.047,640.042,609.412,428.625,414.170,537.735,308.779,251.208,104.584,278.132,365.961,202.257,197.632,165.289,859.246,375.753,247.783,118.195,331.294,277.880,100.857,233.165,237.088,412.414,227.146,140.681,429.891,265.168,299.928,418.094,696.053,419.098,670.131,450.022,367.694,243.982,301.427,253.294,451.548,304.304,422.285,123.359,133.582,319.874,316.436,158.895,279.259,317.355,594.333,206.721,185.244,435.737,422.829,409.234,707.577,338.067,294.889,158.386,239.146,386.434,105.390,245.279,187.701,69.432,43.726,125.621,239.333,227.624,174.442,342.989,405.059,218.917
1359,2648.542,696.104,579.399,146.899,594.277,515.044,703.356,378.925,499.368,355.805,316.864,119.337,205.902,200.494,202.243,154.949,224.785,523.677,470.604,191.265,146.374,306.682,353.880,354.032,341.372,347.772,408.494,189.277,244.000,373.227,330.974,442.000,292.890,809.304,483.323,631.557,857.571,351.922,172.518,413.860,345.196,361.768,287.496,391.538,233.398,194.362,329.681,337.155,219.168,226.209,246.870,352.364,245.686,335.218,384.222,259.257,416.333,700.216,240.208,268.533,297.689,295.701,344.202,143.824,206.603,157.846,83.669,72.726,95.174,389.629,251.051,92.208,501.457,379.089,295.604
1360,2511.198,827.836,751.742,323.961,714.030,592.426,544.058,485.321,446.449,323.876,167.019,99.187,345.856,247.444,150.486,111.449,214.615,567.954,580.383,184.087,177.390,249.303,299.120,182.619,225.073,198.538,570.017,67.307,251.090,588.412,479.497,687.757,317.669,702.216,589.195,741.672,521.077,310.959,342.571,523.593,275.222,346.826,246.481,177.315,213.707,236.156,236.303,242.600,107.175,124.196,361.587,495.984,204.850,435.664,199.040,260.730,443.177,421.027,256.375,527.081,272.159,249.511,404.124,144.787,240.904,121.040,119.583,108.331,99.705,326.143,167.624,105.390,399.883,466.911,218.073
1361,2158.771,756.067,732.545,251.791,469.054,623.515,622.990,268.723,509.951,373.177,354.604,199.355,268.023,370.478,156.378,175.096,178.830,679.085,455.792,315.139,144.251,255.408,315.993,167.214,206.006,221.895,472.638,218.730,226.970,404.081,456.058,387.126,387.803,523.912,322.271,750.238,518.923,400.756,263.062,480.353,349.562,295.948,202.267,242.692,253.133,171.000,246.403,251.655,179.972,278.943,276.442,476.868,220.079,227.092,242.919,240.362,304.199,690.162,370.292,348.956,110.538,316.117,306.519,60.191,288.397,78.622,132.612,123.783,219.079,486.724,304.111,72.649,517.372,219.782,247.271
1362,2573.955,649.433,634.545,199.411,393.265,502.971,595.471,320.371,448.773,391.823,236.169,122.916,230.983,324.333,118.689,151.125,264.948,832.092,383.961,251.100,119.138,166.423,303.167,262.667,365.098,221.041,338.339,95.423,170.096,455.123,310.394,256.892,277.354,752.374,449.316,765.918,636.747,360.409,173.938,360.347,337.111,368.039,279.363,277.838,168.928,142.511,370.916,405.755,196.986,165.854,321.739,422.659,343.521,279.521,239.879,265.592,604.752,486.072,395.108,552.763,200.689,347.620,288.860,181.382,266.853,53.428,107.813,73.796,52.516,393.171,259.470,194.260,403.085,302.079,295.000
1363,2631.822,675.493,496.708,350.884,539.223,478.809,404.548,359.509,609.838,342.363,183.448,56.620,306.178,353.894,105.514,173.059,405.333,727.431,535.519,159.478,222.549,388.104,232.527,80.730,328.921,232.433,414.902,175.277,81.072,573.725,464.787,360.937,156.764,755.216,373.842,641.885,746.868,144.762,206.688,482.507,329.797,236.852,278.215,382.808,122.552,186.369,203.092,310.209,204.937,250.835,354.667,329.372,262.286,202.731,408.212,159.007,471.525,513.162,507.808,274.622,223.924,255.803,236.271,156.816,338.324,47.587,97.928,150.599,97.505,401.790,320.530,121.273,374.383,241.228,162.500
1364,2037.783,762.940,459.107,304.140,539.470,506.699,515.000,398.088,451.881,296.035,234.019,135.651,285.299,314.644,218.811,135.309,202.252,595.269,498.032,125.696,118.979,383.343,315.467,182.444,266.543,316.813,280.833,180.898,76.633,546.246,481.258,406.117,227.669,723.865,316.090,736.443,600.967,158.067,153.812,509.107,341.627,338.194,325.274,348.469,252.265,191.064,300.740,205.845,112.832,284.861,216.826,476.884,337.507,234.807,342.980,271.487,358.092,418.378,269.058,516.793,161.561,505.927,415.457,93.029,343.912,78.124,78.511,89.834,68.958,446.800,365.197,165.532,395.500,452.614,219.438
1365,1891.949,759.754,875.393,329.349,512.060,573.963,545.288,421.767,600.854,475.788,329.903,168.584,317.546,202.650,166.608,142.868,194.126,739.546,433.357,171.930,140.646,162.393,433.587,150.881,210.195,281.614,325.879,168.226,90.578,453.953,575.123,538.595,279.953,542.409,340.820,585.975,603.934,178.917,121.670,473.573,229.497,204.890,251.237,256.038,273.127,236.191,368.252,420.336,195.790,189.373,372.442,427.000,314.243,291.008,286.889,282.618,411.950,572.378,418.258,354.852,157.795,213.036,353.132,86.390,198.551,109.284,138.511,81.541,91.568,408.619,266.376,116.974,431.809,194.762,240.292
1366,2405.191,724.052,750.669,259.798,725.036,595.765,406.394,333.805,398.351,290.372,189.292,168.319,252.385,264.178,148.662,136.478,157.237,650.085,486.299,131.204,145.579,330.687,355.773,169.595,384.287,279.053,363.351,162.774,151.873,396.351,366.961,318.685,200.039,718.158,448.098,656.557,631.143,272.378,342.562,384.207,381.229,228.348,260.756,174.800,255.160,201.709,343.798,314.036,151.895,240.835,359.659,432.186,345.264,191.412,314.687,298.658,360.170,473.252,287.108,357.252,203.447,235.569,286.736,181.706,312.059,119.090,96.115,89.089,86.332,397.248,265.043,178.312,303.309,284.406,171.594
1367,2414.542,673.381,618.770,257.349,621.319,589.250,536.567,462.327,480.746,288.009,307.623,214.169,275.224,255.761,232.595,233.618,189.333,416.315,380.390,183.174,113.954,279.433,309.273,201.365,274.220,213.439,312.454,161.292,175.566,418.545,314.290,326.126,228.268,454.532,385.391,682.320,595.571,381.041,201.277,470.373,403.882,247.303,288.348,302.185,209.867,197.355,340.303,318.791,211.378,179.494,366.152,473.752,186.407,310.731,267.677,239.349,489.440,690.351,250.500,435.541,281.386,284.650,396.721,190.559,265.772,101.861,177.662,68.121,116.232,554.105,330.727,86.857,295.713,344.990,166.250
1368,2479.911,719.045,820.601,252.357,703.127,448.199,538.952,383.157,405.065,314.425,163.993,115.687,209.247,362.478,164.149,177.412,172.570,754.915,496.922,217.596,125.128,259.796,223.607,82.429,328.354,170.357,407.937,145.423,236.187,255.403,314.581,522.640,269.339,547.830,272.541,685.623,361.813,327.658,214.643,371.100,227.654,237.432,196.570,229.954,232.155,208.206,255.849,291.227,172.448,332.677,306.435,426.031,306.679,268.361,256.394,267.941,318.929,776.414,256.517,240.637,403.818,226.869,397.651,232.941,396.081,94.617,157.489,130.038,119.295,297.933,275.590,244.844,294.330,332.396,268.812
1369,2060.930,571.388,553.517,264.225,677.988,626.360,568.154,373.956,562.141,344.681,247.078,161.127,311.810,346.078,144.500,209.801,351.933,562.185,388.175,157.935,164.221,417.085,313.620,193.841,314.744,342.743,355.644,246.036,216.699,383.379,386.903,476.622,235.929,518.719,232.165,900.541,590.495,250.834,249.991,398.133,365.686,266.626,330.911,241.231,229.657,240.298,401.756,410.482,161.329,265.354,190.964,472.147,330.764,311.555,340.889,280.467,345.752,548.991,333.483,432.244,102.083,440.730,396.636,144.640,211.772,138.214,91.115,76.637,77.953,398.571,301.026,46.571,410.957,287.347,225.281
1370,2364.968,808.015,698.034,274.271,937.633,370.309,434.712,376.195,466.119,257.673,277.104,92.205,126.356,239.222,183.162,134.147,266.304,760.092,407.688,186.152,145.610,224.358,220.880,185.849,362.567,205.456,474.983,165.788,179.151,430.142,249.026,405.694,240.661,629.661,349.586,724.836,699.813,264.627,370.714,374.340,246.582,214.058,370.496,428.492,242.160,211.156,293.782,371.282,178.427,227.639,411.051,403.333,246.021,347.866,243.152,286.388,355.631,841.351,412.692,347.319,166.682,337.489,331.465,66.331,283.382,99.756,146.036,75.943,56.084,310.448,215.735,68.844,406.160,231.446,204.396
