 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90
146,1199.522,1705.455,596.348,822.008,2234.337,2054.412,1577.462,1246.025,1607.270,2053.708,872.240,925.343,1339.977,1455.089,546.851,1120.029,799.030,678.938,1313.097,1441.670,1228.431,1452.582,1246.707,1115.198,1683.841,2086.345,1254.046,717.810,986.639,1194.749,1292.323,1767.459,884.654,1443.427,1119.414,879.025,3093.417,718.549,522.964,1854.007,1661.902,1085.161,1019.689,1293.169,674.575,740.113,1246.462,1447.591,603.343,835.582,1084.449,1667.705,840.836,815.395,963.828,1149.941,1037.624,2378.189,1323.600,1146.015,733.000,862.511,1705.062,1177.360,1651.353,516.124,775.324,608.809,610.611,972.867,809.624,401.273,791.191,732.931,685.521,1666.473,374.403,440.473,1092.863,522.823,552.800,912.261,1730.228,1314.084,1305.643,1359.532,1343.326,1859.000,1355.925,799.796
147,1342.465,1826.545,798.899,736.186,1951.584,2047.632,1854.202,1329.635,1485.805,1886.089,874.162,820.729,1045.420,1546.767,925.297,1143.537,862.119,878.954,1258.961,1396.674,977.441,1399.781,1088.060,1291.627,1490.390,2004.667,1324.839,592.131,992.410,1371.450,1316.619,1799.757,1115.890,1398.544,1295.925,1050.992,3334.901,705.254,623.795,2007.113,1889.085,934.148,1018.563,1278.369,803.525,973.965,1364.344,1253.209,520.217,852.753,1144.688,1549.876,748.693,841.706,824.323,1274.309,1115.886,2135.658,1243.050,1123.170,744.099,867.504,2083.899,1417.772,1509.419,659.652,657.367,579.898,577.432,825.648,677.453,540.805,1018.213,918.485,726.229,1298.242,407.167,626.425,1219.516,528.113,575.981,668.216,1580.494,1458.024,1476.738,1235.870,913.272,1930.276,1078.132,979.876
148,1623.484,1638.642,661.225,834.411,2290.012,2036.132,1926.817,1384.830,1453.968,1925.611,773.656,877.819,1417.649,1633.944,880.095,1236.478,852.422,910.685,1299.442,1516.865,913.923,1443.721,1142.600,1071.714,1634.463,1903.930,1440.678,495.562,916.892,1039.137,1465.665,1789.838,901.803,1503.088,1253.647,1154.885,3141.561,900.907,624.866,1579.933,1636.686,986.606,955.852,1273.069,829.680,758.752,1200.000,1357.373,542.951,857.494,1152.457,1537.109,806.271,791.286,937.354,1192.224,959.142,1982.631,1192.242,1121.496,683.038,875.584,1819.643,1113.816,1556.110,723.323,705.993,542.102,608.726,834.657,865.111,467.909,1022.128,1027.000,555.229,1557.176,341.972,588.644,1080.695,614.596,449.600,577.234,1201.063,1255.048,1537.798,1278.390,1006.978,1781.837,1159.745,656.327
149,1400.930,1839.918,716.927,633.233,2066.151,2243.250,1975.385,1393.698,1454.870,1816.071,897.617,786.193,1302.477,1501.667,916.459,1339.154,726.518,881.985,1142.461,1200.426,968.903,1416.498,1168.120,996.540,1640.232,2235.655,1383.753,771.139,961.096,1146.166,1295.710,1860.531,718.102,1559.988,1421.526,961.902,3549.088,859.414,541.527,1924.307,1732.843,972.742,937.081,1098.915,737.414,692.645,1184.479,1121.418,766.797,801.924,1132.710,1422.899,894.514,996.042,907.556,1179.737,901.674,2069.189,1107.817,1126.852,814.144,939.971,2091.372,1405.382,1871.684,667.303,676.158,678.592,637.895,930.619,768.180,508.364,1033.574,895.297,797.615,1143.934,377.306,593.390,1135.063,675.369,643.229,883.198,1636.924,1457.880,1470.357,1380.039,990.870,1854.663,1282.651,802.681
150,1221.439,1746.679,676.067,763.667,2387.657,2008.632,2009.269,1513.264,1641.638,2021.637,770.981,926.855,1195.983,1605.494,729.122,1321.919,863.207,773.031,1029.351,1279.409,1162.226,1726.662,857.300,1295.087,1545.628,2037.620,1597.879,715.336,888.325,1126.554,1290.355,1624.901,885.307,1376.298,1312.654,858.197,3363.406,709.036,578.812,1796.427,1679.974,1437.826,1033.519,1153.931,732.088,704.170,1156.126,1252.773,572.336,843.234,1313.254,1609.899,1000.207,655.059,974.404,1200.533,1058.667,1995.667,1023.600,1119.696,936.424,950.029,1929.884,1492.985,1509.971,819.940,625.576,620.860,617.963,909.971,693.427,522.844,939.479,751.366,762.010,1519.176,482.875,531.890,1119.726,595.220,529.124,801.847,1698.468,1323.663,1277.869,1375.714,1231.880,1871.265,1443.915,784.770
151,1202.656,1934.821,728.933,749.442,2169.392,1931.750,1702.231,1164.453,1375.232,1767.080,833.851,790.681,1137.868,1560.356,806.270,1191.890,679.304,717.669,1197.968,1538.930,1036.631,1264.498,1082.760,1204.278,1477.323,2253.088,1532.920,656.956,1115.410,1117.190,1288.974,2037.721,967.748,1631.216,1244.000,971.984,3598.506,800.181,577.991,2127.593,1788.516,963.935,1040.030,1053.262,739.006,598.142,1186.849,1097.045,664.944,796.456,1129.927,1498.558,801.307,1032.126,996.849,1100.803,1221.369,1896.252,1060.625,1194.911,880.015,801.467,1986.659,1291.397,1595.831,791.383,855.698,724.771,442.068,761.609,708.051,442.234,1186.032,748.921,516.719,1419.681,377.889,479.555,1133.074,562.638,472.048,828.054,1606.709,1458.036,1040.167,1258.779,1160.696,1695.235,1363.566,802.327
152,1300.178,1881.104,689.051,597.085,2247.657,1917.816,2017.894,1468.987,1686.459,2039.637,656.961,723.675,1208.770,1648.633,792.797,1161.993,743.844,734.446,1121.227,1394.239,1181.149,1436.542,1191.633,1266.579,1582.341,1945.678,1408.236,719.504,968.157,1023.137,1213.310,2061.450,982.701,1455.439,1277.549,802.607,3331.253,791.679,605.509,2066.027,1746.843,846.626,1015.133,1242.715,769.785,867.582,1075.361,1265.445,552.014,815.253,1379.442,1184.543,809.579,1142.101,919.364,1380.783,1059.184,1959.820,1208.992,1087.585,887.212,847.942,2077.078,1440.412,1453.809,691.542,654.525,654.153,534.842,1087.724,739.043,420.221,949.766,795.307,709.698,1500.484,422.389,534.664,1095.505,538.255,450.162,765.036,1666.608,1466.904,1397.262,1056.091,1001.565,1769.071,1533.179,886.000
153,1182.350,2144.321,659.247,678.535,2347.590,1967.456,1995.538,1245.509,1602.957,1818.212,724.169,935.452,1189.914,1651.256,555.946,1030.802,736.919,715.585,1130.143,1493.391,1170.226,1470.483,1074.560,1184.619,1658.159,2253.456,1388.546,731.526,1048.885,1307.441,1340.813,1687.216,768.394,1458.047,1052.609,944.254,3537.528,868.078,627.232,1694.127,1557.098,1129.406,1046.096,1275.977,802.884,744.567,1068.958,1342.555,894.203,932.070,1141.152,1516.682,730.971,921.227,841.162,1206.224,785.383,2405.793,1143.233,891.356,715.697,996.168,2217.674,1459.581,1527.897,758.254,722.468,630.096,441.826,953.286,769.316,488.779,1058.266,901.802,567.792,1472.846,354.861,642.185,1258.116,655.135,548.248,877.604,1238.430,1455.349,1370.607,1378.104,1108.098,1903.510,1143.000,747.770
154,1512.064,1619.560,672.556,782.426,2424.512,2068.838,1823.183,1251.214,1545.481,1709.743,737.688,742.711,1152.425,1537.589,797.581,1053.772,835.911,762.462,1517.877,1463.978,1019.144,1470.990,1020.767,933.667,1683.195,2018.175,1272.632,634.803,1054.440,1207.573,1116.897,1850.775,940.173,1542.842,1577.895,1031.107,3546.110,807.938,598.366,1661.093,1488.353,1026.452,743.904,1356.023,680.696,634.780,1147.034,1314.236,642.329,774.785,1098.116,1548.388,939.979,765.622,688.646,1028.158,1070.872,2156.369,1102.542,1076.756,710.295,1002.153,1939.023,1649.669,1477.316,656.318,780.137,512.459,460.926,794.905,672.786,463.377,842.245,1086.653,674.208,1380.978,311.556,615.089,1230.411,586.298,527.171,868.414,1348.684,1469.145,1503.940,1436.571,954.098,2095.898,1410.311,734.327
155,1532.624,1749.754,651.315,713.473,2533.813,2035.860,2092.961,1365.459,1758.011,2006.557,693.156,810.440,1211.994,1683.639,863.027,1143.669,915.170,649.162,1138.610,1468.791,1017.215,1478.930,1052.907,1107.825,1520.799,2163.000,1521.138,683.978,900.554,1230.725,1287.323,1938.811,764.622,1394.386,1546.361,1017.639,3616.901,694.466,512.991,1989.860,1553.261,1084.200,894.096,1312.608,674.702,757.730,1421.513,1172.936,632.063,757.070,1249.341,1475.178,856.357,1085.975,893.707,1275.987,956.390,2325.261,1413.508,967.748,905.250,935.920,2007.953,1374.772,1422.368,678.881,691.748,544.299,436.595,955.562,754.470,455.351,1043.606,1011.287,774.021,1413.769,570.688,532.445,1216.368,519.702,617.343,955.261,1636.266,1499.759,1324.417,1126.000,1185.913,1885.337,1614.943,810.195
156,1419.631,1836.672,603.843,817.674,2292.018,2016.390,2169.567,1186.830,1599.784,1684.221,608.006,760.398,1299.448,1720.778,744.824,1058.919,811.274,844.354,1166.227,1559.322,985.667,1532.582,976.753,1014.706,1662.244,2222.567,1522.937,750.832,798.693,1075.554,1202.052,1567.045,902.575,1350.199,1224.955,962.967,3656.550,822.378,637.473,1987.833,1390.719,1009.200,897.482,1178.262,784.602,655.993,1165.260,1241.600,463.455,737.291,1084.362,1556.953,823.336,1112.294,1053.455,1320.316,867.660,2307.171,1161.908,1003.363,596.144,877.642,1864.264,1282.257,1571.434,713.234,637.547,608.076,466.684,847.800,865.932,433.377,1001.362,885.911,781.740,1409.165,379.944,579.788,1370.179,696.695,459.495,925.649,1414.380,1503.928,1305.750,1415.727,920.293,2455.000,1255.764,796.124
157,1303.439,1840.575,853.978,592.225,2438.711,1904.000,1838.096,1177.465,1909.638,1860.168,823.565,678.470,1370.799,1711.511,778.554,1095.118,750.074,818.423,1225.500,1389.074,1217.385,1501.587,1279.067,935.643,1608.622,2080.205,1428.264,541.489,923.663,1087.047,1177.690,1943.396,850.126,1464.485,1165.835,946.287,3465.802,826.482,694.384,1636.307,1751.353,1052.497,876.778,1152.646,753.243,909.376,1393.118,1363.345,641.811,910.443,971.065,1651.829,913.450,1038.294,848.566,1211.618,1330.950,1958.829,1228.133,947.504,709.674,832.818,1927.860,1341.059,1447.000,601.577,723.683,671.357,439.153,1016.381,757.145,411.208,1052.755,926.455,649.250,1275.055,464.694,468.062,1213.821,429.936,606.048,878.622,1308.405,1362.735,1283.536,1070.779,1155.707,2002.051,1113.113,688.062
158,1361.121,1976.657,709.893,669.457,2161.982,1909.971,2183.365,1265.579,1929.211,1545.531,862.078,726.831,1330.293,1514.606,922.216,1285.323,779.526,835.008,1150.831,1520.670,1152.585,1423.811,1145.753,1102.405,1595.969,2033.865,1688.132,718.255,1068.910,993.896,1119.639,1679.225,920.465,1422.772,1373.992,1081.820,3380.890,664.161,610.598,1869.400,1574.157,1146.903,835.474,1490.400,735.840,860.284,1293.336,1095.082,519.161,867.595,1225.341,1776.403,884.086,985.269,781.333,1367.842,947.794,1872.559,1056.458,1111.548,720.606,877.314,1786.147,1260.309,1642.228,667.806,734.173,524.650,565.032,803.905,771.325,320.662,823.904,807.069,545.604,1327.088,456.111,672.514,1364.705,694.716,630.143,724.288,1536.570,1432.952,1405.107,1216.506,1172.391,1812.959,1563.359,809.319
159,1457.573,1478.142,826.517,729.775,2246.349,1847.390,2213.231,1254.459,1529.541,1756.734,856.877,797.145,1196.925,1694.444,625.432,1252.463,657.852,942.431,1415.039,1496.496,990.036,1509.114,1049.127,1010.548,1819.305,2053.696,1431.862,608.270,1002.223,980.730,1408.039,2018.378,977.339,1785.234,1336.549,895.656,3805.286,818.311,599.071,1843.587,1605.235,1218.045,696.541,1036.700,677.492,804.184,1208.244,1499.373,591.629,849.253,1250.978,1256.496,809.964,999.790,924.586,1167.191,1105.915,2014.063,1060.533,1166.793,869.167,936.737,2079.783,1249.927,1675.323,708.567,803.712,592.025,508.505,962.581,840.273,686.442,1055.989,854.842,682.344,1406.000,382.764,757.247,1170.695,527.652,572.905,818.054,1738.722,1417.940,1698.131,1232.299,1382.565,1865.755,1367.141,678.655
160,1481.019,1651.604,751.112,812.806,2188.699,1981.463,1896.865,1366.598,1740.292,1735.965,904.792,822.386,1287.241,1554.739,616.581,822.824,861.785,833.785,1275.851,1330.991,950.467,1249.154,1193.607,960.040,1827.268,2312.029,1540.402,675.723,1047.024,1174.583,1151.523,1658.189,908.575,1436.421,1268.271,1099.705,3373.374,718.508,438.545,1862.027,1754.078,880.723,888.482,1363.269,823.133,773.809,1237.756,1313.755,651.524,778.221,1273.464,1228.674,890.436,964.420,879.030,1365.211,1038.872,2158.487,1443.675,1075.556,924.636,1005.650,1832.597,1183.169,1729.206,636.995,542.374,584.873,593.932,1037.257,669.128,452.000,1062.543,928.168,756.302,1813.505,416.424,636.890,1269.516,486.369,615.257,932.378,1756.443,1216.651,1451.583,1345.273,1104.293,2229.674,1275.217,842.531
161,1300.134,1934.724,632.056,789.698,1986.175,2018.448,1929.712,1294.038,1653.141,1878.531,632.766,721.114,1202.931,1570.306,705.338,1055.846,809.030,1120.569,1132.623,1579.670,1013.169,1398.721,1139.413,1265.310,1617.500,2143.386,1514.759,526.445,1018.898,1070.592,1051.716,1866.009,894.945,1372.152,1288.421,928.492,3220.626,763.326,491.036,1863.967,1806.758,1033.613,981.518,1266.877,835.337,727.227,1147.849,1078.573,559.091,744.766,1063.080,1574.667,728.071,1085.832,842.899,1153.257,1095.837,2326.009,1139.350,999.104,756.901,831.730,2009.186,1245.213,1789.434,674.060,704.763,627.490,606.663,962.933,847.932,457.701,806.979,1012.396,538.344,1369.956,422.646,459.890,1232.558,613.723,460.943,817.063,1652.494,1525.410,1417.988,1185.636,1086.793,1708.796,1209.066,767.027
162,1303.739,1772.276,769.163,697.899,2161.355,2010.846,2134.933,1333.836,1561.519,1750.717,745.461,806.259,1139.069,1644.022,656.730,1099.544,626.163,755.046,1083.247,1495.739,936.749,1580.458,977.127,1381.508,1551.171,1986.058,1562.885,630.182,928.867,1008.962,1295.703,1712.928,932.291,1565.018,1161.316,876.910,3019.703,709.948,580.625,1928.667,1621.837,975.819,857.104,1156.108,829.735,794.936,1039.210,1240.255,629.259,636.354,977.710,1431.721,906.843,964.756,962.111,1104.539,1058.135,2305.856,1233.300,919.333,714.523,1003.854,1841.907,1445.603,1750.779,705.602,868.763,567.892,626.832,946.495,755.145,361.792,961.117,903.792,533.646,1279.330,427.333,515.014,1234.968,432.582,425.905,599.901,1284.329,1327.964,1317.107,1243.571,968.598,1916.724,1354.849,721.106
163,1253.637,1362.739,698.253,615.674,2338.349,2064.088,1885.058,1208.962,1624.211,1802.159,748.831,774.247,1230.402,1708.406,875.068,1166.566,762.844,902.100,1132.740,1438.974,1038.323,1310.473,1134.067,1058.214,1506.506,2234.819,1373.247,521.920,1036.355,1191.531,1253.994,1875.009,888.811,1438.743,1387.301,1074.197,2837.659,792.290,494.723,2059.480,1747.614,1212.529,951.711,1294.054,823.989,678.574,1351.672,1255.582,675.776,972.994,1228.174,1538.628,811.686,1035.479,927.576,1257.441,1107.546,2089.261,1411.383,1064.607,760.076,993.153,1965.667,1230.500,1805.779,684.189,667.209,647.675,697.047,1013.914,792.633,482.026,1204.192,968.792,715.177,1415.363,394.924,466.664,1173.463,652.390,588.848,752.820,1206.494,1600.133,1252.738,1278.532,1264.609,1974.194,1460.660,949.327
164,1402.522,2001.246,650.764,721.891,2196.434,2143.875,1913.769,1427.176,1445.308,2119.876,631.422,927.373,1129.511,1365.056,813.203,1227.779,649.859,818.908,1140.097,1286.744,1014.549,1516.582,1134.427,1077.143,1544.488,2299.444,1562.805,503.555,1031.885,1261.379,1224.439,1569.378,1069.063,1505.152,1174.910,784.803,3672.769,882.710,687.446,2098.140,1659.183,1033.374,828.970,1395.800,828.740,717.936,1028.277,1020.455,702.944,690.532,1157.652,1302.372,851.429,995.882,645.141,1087.579,1232.106,2025.198,1219.442,1099.400,753.932,835.745,2037.752,1126.669,1392.846,646.179,563.496,561.968,547.311,942.829,698.256,574.364,978.915,1263.653,595.292,1308.297,359.000,679.534,1289.326,568.312,418.124,769.342,1742.253,1644.374,1461.560,1080.351,1266.304,1822.408,1269.208,632.938
165,1369.255,1601.149,642.096,783.977,2139.741,2238.103,1987.587,1307.937,1445.881,1857.938,822.747,971.349,1316.833,1706.228,773.635,1122.184,631.541,795.631,1028.961,1479.800,874.421,1493.612,1021.093,1074.659,1817.994,2145.994,1351.575,705.343,907.958,1139.839,1227.413,1903.811,955.000,1609.222,1297.451,1023.648,3326.769,922.772,574.027,1784.820,1643.242,855.135,864.119,1227.277,656.862,672.688,1252.134,1364.000,646.175,779.120,1217.420,1635.550,717.729,824.597,986.889,1196.974,989.028,1971.162,1072.625,1147.274,895.818,959.686,2059.581,1434.566,1540.029,687.871,684.101,511.834,596.932,1050.057,729.863,608.818,879.830,780.426,613.552,1196.418,454.424,687.562,1282.516,590.014,559.790,816.676,1665.456,1643.904,1534.500,1597.649,1252.467,2131.214,1370.896,889.115
166,1661.955,1709.269,724.309,733.031,2404.560,2016.978,2131.885,1284.484,1451.741,1776.221,897.201,908.843,1229.017,1544.383,841.946,1107.816,616.630,895.623,1283.117,1345.130,1032.333,1540.493,1045.060,1050.333,1692.488,2136.409,1523.218,485.526,870.819,1200.545,1496.123,1802.189,865.409,1291.491,1219.519,938.680,3104.583,857.228,523.125,1970.953,1778.941,1018.452,886.000,1227.723,1041.133,750.135,1255.521,1416.427,680.615,825.260,1097.746,1541.845,775.021,898.647,1110.949,1138.539,1161.128,1903.505,1126.192,1095.726,702.099,808.920,2177.581,1361.765,1630.743,814.408,642.122,681.535,483.563,802.486,808.718,653.429,865.904,845.426,570.000,1581.846,375.181,731.089,1204.516,420.539,653.457,859.360,1618.380,1117.988,1236.750,1294.688,1272.402,1707.439,1198.538,803.779
167,1333.369,1715.373,638.854,721.085,2099.789,2122.838,2184.586,1248.843,1293.124,1829.929,748.890,842.277,1386.356,1519.706,791.108,1055.044,892.985,820.069,1177.539,1355.813,1004.215,1596.269,957.807,951.024,1504.213,2068.117,1390.172,686.839,1008.717,1219.014,1407.794,1741.018,898.717,1500.760,1361.827,924.074,3634.209,764.637,578.205,1834.247,1537.000,1094.006,818.141,1333.546,832.193,619.617,1162.496,1229.418,575.392,896.323,1315.341,1460.326,681.521,771.420,973.980,1347.559,979.262,1896.991,1206.692,1082.193,919.280,920.985,1996.612,1206.316,1705.368,659.353,764.511,598.688,435.768,1080.076,797.444,420.377,1169.223,1129.990,603.417,1573.198,395.521,594.794,1017.621,601.681,722.619,787.513,1316.481,1543.578,1176.619,1142.013,1055.380,2186.194,1204.349,819.557
168,1327.758,1971.776,677.281,644.225,2183.349,2269.368,1919.192,1288.277,1355.654,1777.292,787.955,923.783,1310.460,1691.672,841.284,1286.618,803.267,843.954,1112.480,1374.022,968.446,1478.537,1087.147,970.873,1608.866,2094.497,1475.678,778.504,1102.211,1134.123,1202.400,1960.982,1047.677,1545.041,1096.008,962.992,3598.506,859.653,690.643,1934.153,1313.752,1093.303,957.941,1436.615,1048.000,732.901,1174.664,1242.591,598.210,757.133,1075.065,1469.884,897.529,913.714,862.788,1124.651,848.879,2157.703,1034.992,1165.689,843.311,898.168,2143.217,1409.772,1808.427,707.388,699.719,641.892,437.284,1014.581,508.231,328.364,1186.617,813.119,727.792,1528.319,446.375,563.767,1031.474,532.638,555.762,1001.586,1615.747,1101.434,1448.821,1302.922,1190.098,1899.837,1483.736,684.389
169,1259.752,1747.149,576.579,555.605,2310.512,2280.073,1898.471,1208.038,1408.962,1492.982,706.130,787.030,1277.466,1709.622,840.676,1166.721,897.956,808.554,1183.779,1456.091,1028.790,1264.886,1207.033,940.984,1655.207,2295.316,1282.747,553.015,894.566,1182.962,1482.432,1857.649,730.488,1461.099,1363.707,1068.975,3053.472,913.280,539.161,1895.927,1733.542,1014.245,878.926,1201.215,744.978,839.135,1204.908,1408.736,607.993,748.899,1146.116,1531.326,931.336,1138.555,936.091,1245.118,878.979,2272.829,1485.767,1027.689,732.447,1013.270,2015.589,1374.338,1659.066,728.020,763.669,529.025,560.621,860.876,782.376,571.701,875.085,841.307,625.198,1520.396,504.597,596.110,1323.442,514.787,632.962,779.991,1434.038,1459.964,1282.036,1372.208,1232.446,2223.959,1220.708,985.752
170,1380.771,1674.948,793.669,682.271,2342.476,2015.360,2429.711,1253.862,1405.784,1943.301,807.182,860.898,1167.500,1590.406,780.851,1102.735,858.400,701.054,956.903,1378.735,1097.672,1402.453,1179.840,1027.857,1511.909,2171.544,1318.580,618.416,853.235,1287.545,1483.284,1689.793,868.417,1435.865,1331.376,1152.820,3411.626,914.751,444.982,1752.440,1696.392,948.232,983.474,1173.792,652.641,789.801,1209.395,1424.364,582.294,854.740,1163.855,1430.860,942.257,991.529,937.929,1218.993,1038.397,2371.054,1303.508,947.207,776.076,945.569,2008.341,1340.985,1322.110,641.721,597.820,620.726,526.405,845.667,625.068,482.649,958.160,1202.911,625.125,1327.989,370.153,599.240,1133.337,720.213,566.819,846.865,1596.835,1724.181,1461.857,1190.234,1178.913,1996.235,1369.274,739.000
171,1381.943,1915.418,627.051,755.915,2410.229,2296.927,2053.856,1608.836,1701.032,1943.142,728.786,757.175,1265.046,1661.161,565.500,1096.434,645.874,1054.492,1234.682,1379.948,1030.723,1288.876,1087.413,1048.365,1487.226,1919.895,1358.563,748.102,1175.946,1174.716,1238.865,1702.225,827.953,1548.450,1140.421,968.172,3534.802,716.674,494.893,2048.307,1659.948,874.439,826.889,937.785,844.210,685.695,1131.605,1389.700,591.315,774.905,1111.906,1446.473,786.693,950.420,794.414,1349.980,973.184,2114.180,1311.492,1105.067,814.455,884.898,2266.705,1450.471,1549.250,701.119,667.245,741.656,629.500,750.419,724.906,374.234,862.638,829.396,672.854,1815.088,397.444,616.781,1112.484,549.638,565.286,734.054,1329.987,1807.952,1437.202,1705.104,1236.402,1885.286,1273.802,806.097
172,1363.841,1778.918,642.129,687.868,2476.434,2019.750,2004.913,1289.308,1676.173,1774.089,866.273,878.783,1277.701,1716.211,648.973,1266.154,906.815,720.777,1077.136,1577.809,1011.390,1363.035,1084.720,1069.849,1874.646,2102.035,1421.667,662.891,827.855,1092.450,1276.574,1660.649,772.528,1481.333,1431.278,926.902,3806.868,752.171,666.312,2034.380,1807.078,1039.426,1043.481,1137.923,736.525,717.461,1060.202,1499.200,507.175,885.639,1077.188,1568.473,804.564,737.840,878.434,1113.586,851.454,2243.784,1294.725,997.607,695.470,953.219,2143.504,1274.823,1501.618,821.861,714.676,723.599,539.705,739.000,766.684,448.260,1092.053,819.446,566.833,1480.923,353.451,550.760,1259.074,687.454,568.781,762.288,1800.797,1642.446,1521.107,1496.429,1331.435,1878.010,1478.500,701.478
