 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90
483,2672.242,1069.202,847.567,284.651,948.416,735.941,1236.529,498.088,684.611,357.540,232.195,207.289,366.391,416.100,322.378,172.485,252.489,1030.023,1111.727,170.017,135.882,400.159,250.133,417.802,334.896,343.304,1026.029,473.978,268.030,546.351,739.245,640.468,1040.102,1571.398,975.782,1282.467,1331.560,579.927,718.268,1095.740,861.784,1046.839,864.511,984.408,439.901,192.305,1134.656,393.091,383.119,294.785,901.725,1037.651,515.114,832.790,984.151,1028.842,1173.411,1471.144,1325.858,997.956,530.879,947.467,833.442,230.000,565.824,132.652,142.691,81.720,65.642,622.762,376.650,50.273,613.660,822.525,162.208,322.110,67.840,182.788,255.084,82.794,144.200,251.613,428.937,864.867,629.095,470.299,216.043,994.755,392.736,320.133
484,2172.452,1156.821,916.286,269.062,724.422,608.199,1180.500,715.579,818.573,311.743,222.961,205.982,285.649,307.961,106.689,169.824,212.363,1233.815,1024.344,174.026,137.646,356.995,338.940,175.429,369.671,236.673,1081.730,299.234,282.560,582.464,774.587,590.892,644.984,1703.544,859.195,1122.656,1366.527,480.860,586.411,1142.613,786.614,913.226,773.007,812.731,521.425,275.582,1115.134,680.545,405.399,434.968,1007.855,1236.791,806.314,844.202,979.505,1085.875,1093.064,1119.919,1547.517,876.978,535.689,727.416,958.899,182.706,592.382,111.920,106.540,142.414,123.132,720.257,507.000,123.390,951.851,471.624,346.208,393.297,121.000,71.329,188.242,40.716,116.943,329.036,366.570,760.108,436.155,620.922,312.913,1069.194,476.387,254.478
485,2442.427,1194.672,967.708,269.109,900.090,524.103,1125.885,479.075,809.903,344.690,280.701,132.096,332.891,368.783,239.311,98.544,319.074,933.885,1112.409,121.809,174.985,397.378,255.627,244.492,305.756,286.345,848.080,377.482,258.090,637.341,957.948,570.982,873.378,1573.404,1126.338,1242.639,1307.582,753.549,459.768,1250.507,981.843,1058.181,880.815,735.123,392.271,215.972,1023.798,692.055,410.566,234.127,967.732,969.109,957.579,827.260,670.950,1092.717,1144.943,1459.216,1499.233,660.437,602.773,843.905,922.682,159.485,448.625,71.269,177.597,217.446,199.811,620.838,461.154,43.974,980.915,738.317,273.208,280.385,85.389,212.562,162.105,83.383,200.486,155.153,390.747,888.133,250.679,560.727,235.761,1301.276,412.953,218.097
486,2630.707,1081.970,1010.286,267.798,775.578,668.463,934.106,401.421,777.487,634.168,231.221,160.765,257.718,284.056,189.162,204.801,287.444,876.631,1302.273,73.339,143.308,251.443,453.513,260.571,428.823,308.035,1037.103,292.234,299.126,777.242,872.774,523.081,633.717,1886.058,984.947,1156.721,1122.527,449.637,666.491,966.640,878.536,1110.806,898.319,977.769,508.210,204.000,1189.496,712.691,561.741,338.709,1007.297,820.271,675.207,910.689,701.939,1149.434,1055.808,1112.126,1096.375,1169.059,594.712,870.168,887.597,189.096,407.625,150.338,172.806,130.713,64.842,637.124,586.863,133.429,828.649,705.554,353.177,401.868,79.611,155.863,353.042,65.021,31.581,248.847,444.114,682.867,465.667,589.740,355.348,912.439,419.425,149.832
487,2260.376,1350.261,1105.185,473.023,601.422,481.868,871.558,512.943,714.659,240.044,116.643,113.440,499.012,327.828,198.905,242.066,286.793,948.715,1182.916,176.300,179.785,387.582,358.293,294.262,275.866,278.415,1021.799,272.131,421.145,730.341,799.290,567.045,646.354,1524.433,1042.962,1260.623,1557.868,543.259,529.304,1318.653,783.556,994.200,805.459,946.977,455.663,302.950,1056.101,724.036,400.986,272.816,1141.855,1145.922,881.421,816.555,789.050,849.217,903.929,1506.658,1601.892,1144.037,700.341,960.949,656.132,150.853,373.735,135.652,224.022,164.465,106.016,478.819,393.957,98.182,1089.426,880.683,365.896,383.879,89.486,83.055,352.221,110.035,75.981,258.396,503.924,694.145,309.226,422.260,273.826,1095.541,352.481,223.212
488,2124.338,1073.239,1081.006,268.969,694.651,840.081,993.625,596.270,784.773,282.717,245.961,189.783,248.362,418.172,205.824,231.191,295.370,1191.477,1290.539,230.143,137.374,374.020,268.933,285.357,416.171,284.608,948.052,233.131,341.789,604.602,855.000,502.739,982.756,1334.544,983.451,1383.631,1467.791,461.912,498.411,1123.940,1009.804,1153.555,800.533,1082.331,586.586,279.525,977.479,444.064,240.112,367.627,1089.406,1031.628,934.957,1239.034,834.919,1153.237,1074.532,1423.333,1169.567,963.867,535.970,725.920,830.364,207.478,533.463,170.587,78.791,168.981,89.353,693.124,555.026,138.273,739.787,782.158,244.958,366.308,74.160,229.253,127.968,119.021,121.810,239.766,351.848,979.012,365.679,585.584,257.152,1140.816,462.783,181.062
489,2255.274,1189.403,1089.461,341.729,792.452,649.772,1301.567,600.314,775.114,403.159,192.039,213.488,323.741,354.661,81.365,163.397,359.156,1042.238,1225.318,210.209,228.785,320.000,259.480,354.325,317.841,193.959,1125.351,223.161,413.669,801.351,539.542,876.477,947.157,1541.251,1029.158,1037.566,1190.495,635.067,585.732,1189.993,1067.837,1248.845,818.556,799.546,411.017,196.837,1103.874,692.964,485.867,414.532,938.674,993.837,833.107,766.134,997.434,1153.750,1175.404,1467.198,863.883,993.748,580.242,921.701,1021.853,178.456,636.838,114.602,133.000,130.236,137.774,665.429,576.752,117.896,1123.415,709.386,523.917,412.022,71.056,210.212,211.779,63.028,189.400,212.369,353.987,937.265,542.107,571.844,227.739,879.551,498.802,184.841
490,2273.930,1082.254,944.506,346.597,727.380,476.904,1128.317,506.094,651.513,386.770,267.097,171.096,380.322,438.956,383.162,252.559,238.022,1258.992,1134.883,173.787,120.646,321.905,407.973,412.397,334.951,189.743,990.201,330.803,368.452,547.820,720.697,621.423,567.976,1546.485,879.233,1394.434,1265.253,546.181,739.330,1093.553,827.647,1187.884,910.037,1061.331,355.762,343.730,1041.034,582.164,458.944,381.044,1005.036,1002.465,886.864,874.899,1035.202,1092.671,1184.099,1689.703,1246.117,1062.022,570.659,750.715,853.628,167.507,511.809,45.159,142.576,164.376,83.284,548.352,599.180,235.948,759.723,755.792,301.969,546.714,27.875,149.459,275.400,91.957,39.905,366.505,529.595,972.831,621.631,490.779,276.967,780.071,504.208,245.398
491,2585.911,1062.619,1068.466,309.457,762.783,623.294,701.279,527.610,746.281,479.823,218.682,113.813,323.845,235.978,161.365,101.110,178.859,1202.508,1082.045,173.848,157.503,275.413,272.773,350.183,211.726,240.924,1124.500,281.759,261.217,661.284,641.942,374.757,919.362,1501.591,1193.406,1329.721,1742.868,559.440,570.866,1101.507,1088.889,1362.174,724.844,1077.054,431.409,265.681,1168.092,644.545,370.958,214.924,972.486,1032.147,644.400,943.487,702.424,1044.191,1340.730,1256.126,1366.350,1044.296,818.500,1051.270,918.798,235.221,532.912,77.905,180.230,54.318,113.979,663.333,349.333,60.909,1182.787,730.891,465.750,461.978,35.507,138.945,187.337,58.780,121.476,127.252,564.949,724.229,377.488,664.026,332.685,1257.531,457.208,338.664
492,2380.376,1330.515,844.983,399.674,846.440,638.728,812.087,475.063,665.297,394.398,295.708,189.277,339.908,242.450,168.284,139.441,286.889,1158.177,1313.565,174.674,118.913,361.567,361.553,276.270,332.280,260.784,1121.638,300.577,399.000,631.052,749.490,655.378,480.039,1540.965,980.113,1269.328,1332.802,512.990,615.125,1126.107,1023.007,1308.413,738.326,1279.215,467.751,288.468,921.773,493.891,561.245,449.994,1230.688,1148.938,673.864,990.622,729.788,1041.072,1260.475,1291.946,1254.492,1002.156,517.651,723.248,830.574,180.757,642.882,124.587,168.676,72.987,96.095,876.200,435.923,166.584,812.521,644.515,263.240,340.220,78.486,113.048,179.747,75.014,46.133,331.631,594.203,700.036,547.619,496.623,219.402,967.143,367.717,121.593
493,2446.561,1333.493,950.916,361.612,653.759,665.654,671.904,532.208,632.454,600.230,242.500,181.289,439.690,355.128,391.784,244.103,201.363,1052.169,1272.435,195.326,142.287,352.219,344.720,316.857,268.573,298.614,1184.810,251.066,340.843,556.450,826.348,683.054,724.614,1526.667,1020.286,1429.844,1455.681,568.425,545.580,1260.220,957.196,766.729,721.252,797.731,471.282,322.035,922.328,545.191,222.755,280.443,1162.485,1034.884,779.171,853.353,882.535,1060.882,1321.986,1411.883,1300.617,1194.415,587.735,1146.723,1183.822,159.566,648.250,120.781,147.612,88.318,66.195,637.457,744.077,146.844,1004.511,634.703,187.854,482.516,22.743,67.514,243.011,129.844,151.162,311.423,642.468,788.663,789.131,514.156,138.130,974.776,561.472,385.372
494,2018.611,1424.104,946.860,360.217,999.524,623.000,1035.221,566.893,558.914,653.911,190.240,154.892,255.420,274.461,91.608,192.243,256.111,1130.769,1429.123,178.400,130.190,315.741,220.467,452.841,226.902,212.070,935.414,199.036,439.867,601.450,741.826,557.982,956.008,1521.246,949.602,1201.287,1507.253,566.751,652.973,824.980,1048.843,1160.561,900.926,925.738,484.199,298.965,884.664,600.664,352.706,418.228,1254.000,961.434,721.486,741.235,1071.879,1070.461,1232.262,1300.973,1343.425,1119.400,517.462,794.672,1043.628,115.235,447.743,122.104,113.158,145.318,53.137,788.838,411.060,130.597,760.840,927.634,465.146,379.692,67.236,169.240,163.358,108.248,99.714,149.153,663.000,766.470,563.536,487.429,281.370,899.541,505.179,176.451
495,2268.229,1336.888,995.708,413.643,807.199,841.390,847.144,622.591,753.373,398.841,264.097,147.639,366.598,405.006,95.905,188.228,217.933,1123.792,1172.351,254.239,236.733,331.945,361.987,352.341,238.732,354.749,987.897,416.613,298.271,644.564,809.297,652.757,870.118,1587.269,1015.744,1332.787,1362.429,619.855,647.098,1095.960,878.673,1196.806,651.482,666.369,420.149,241.397,995.832,845.345,467.594,263.139,1023.891,1013.620,712.136,811.714,696.455,1060.349,985.099,1733.631,1538.458,1143.474,362.492,864.788,1046.194,136.699,439.772,69.483,189.338,210.057,45.758,627.819,594.256,88.909,830.681,610.188,183.688,394.989,60.667,109.315,344.042,72.277,138.057,303.550,348.532,1029.434,440.988,375.922,409.293,961.469,322.698,411.062
496,2328.586,1177.716,1046.657,213.233,728.970,736.816,1316.510,495.855,767.086,391.319,226.123,132.928,463.287,348.678,257.230,194.529,187.726,1091.508,1295.558,210.317,140.877,290.577,235.827,197.357,225.793,336.035,953.989,323.372,346.940,681.479,514.419,580.225,849.953,1560.509,1015.677,1532.541,1323.286,690.658,669.920,1185.320,1025.941,1266.832,779.748,862.231,583.884,184.560,764.933,828.300,431.804,336.443,1198.283,1301.543,720.943,715.269,907.859,1394.316,1258.156,1206.937,1303.717,860.756,617.091,768.234,1296.527,212.162,662.824,75.289,140.439,88.611,61.516,452.219,619.709,83.169,788.436,871.505,443.938,282.637,94.208,119.322,261.379,73.596,149.448,408.622,318.278,739.904,390.810,487.182,192.978,1137.459,430.311,213.407
497,2231.764,1292.791,880.062,241.209,832.404,593.824,827.260,595.107,735.746,387.000,184.305,157.410,367.713,358.239,202.608,232.603,195.659,824.392,1311.974,220.470,141.426,299.000,398.773,334.952,251.671,449.596,1060.040,180.540,399.512,619.166,879.168,598.324,917.630,1783.123,1195.361,1007.008,1347.934,557.301,669.911,933.127,977.039,1031.529,925.844,1004.277,463.343,288.830,1234.059,782.473,279.441,355.924,852.297,1001.922,782.150,914.613,801.960,1103.941,1030.312,1714.207,1596.633,906.696,607.258,902.234,1039.612,104.199,691.096,73.040,120.072,144.013,92.463,683.000,574.154,82.117,870.713,852.406,398.208,535.879,61.000,120.486,260.474,82.241,68.295,296.477,466.658,469.687,692.060,633.948,235.315,1044.633,452.877,231.478
498,2432.554,1276.425,1061.472,314.287,711.319,730.831,1217.942,493.484,852.130,309.460,290.727,114.337,264.534,351.883,297.959,198.324,227.970,1180.469,1172.175,206.661,130.144,183.035,346.840,195.548,318.823,292.076,1122.782,247.423,214.114,539.550,755.258,988.721,1031.354,1597.883,1255.023,1422.393,1623.187,738.052,438.804,1044.647,683.771,987.716,766.563,843.508,551.939,203.837,1197.387,650.845,502.091,335.272,1027.971,1212.853,797.271,915.664,794.101,1178.967,1264.106,1721.703,1392.117,1027.615,495.386,987.978,818.295,179.765,532.250,87.249,140.043,154.089,140.947,779.771,522.778,90.792,920.936,445.376,240.677,270.000,70.021,115.171,140.779,46.135,171.219,152.198,551.785,702.880,454.071,398.818,448.663,1206.398,504.670,238.903
499,2358.943,1218.007,1017.719,180.574,619.518,701.868,961.308,480.528,632.135,162.761,275.591,162.482,285.213,435.728,269.824,201.331,205.793,944.254,1097.390,195.078,147.672,306.756,281.200,199.302,276.189,339.012,1041.753,362.569,357.494,652.540,702.948,562.874,850.197,1437.479,986.865,1363.180,1396.890,435.093,494.188,1085.367,1071.686,824.174,674.430,968.385,395.652,464.922,951.000,867.100,449.490,225.519,956.964,1154.473,828.014,971.756,810.636,924.533,1123.560,1777.324,1318.092,1012.074,464.311,716.971,1097.302,152.088,567.816,92.980,171.741,134.834,78.516,594.476,531.573,108.974,993.330,674.396,444.302,270.407,89.611,114.733,461.168,107.121,110.943,208.955,714.177,722.072,599.571,293.247,219.065,871.102,392.623,217.566
500,2595.580,1126.769,1060.399,364.922,856.386,651.801,1059.317,411.654,705.697,374.894,230.766,201.620,414.776,276.044,327.378,217.118,286.985,1353.808,1231.831,178.483,204.472,413.866,346.620,388.786,336.012,347.450,1034.839,309.701,382.145,578.673,768.077,770.667,1091.252,1388.211,1219.398,1603.221,1378.637,564.347,585.161,889.060,870.124,1093.297,638.370,920.000,383.155,325.908,1079.177,714.727,351.510,179.070,918.739,1256.434,652.429,896.361,825.465,835.618,1009.362,1314.559,1383.650,917.793,607.151,819.015,1010.016,131.993,517.588,162.169,249.288,114.070,61.474,737.095,489.350,55.896,603.904,671.208,304.844,294.374,52.562,129.445,243.011,52.170,178.676,235.514,483.658,1020.783,448.536,404.468,377.250,718.194,452.189,286.540
501,2414.994,1095.328,1011.921,359.984,721.645,599.757,1064.202,492.874,961.741,414.602,300.136,234.229,363.546,332.206,148.351,179.934,327.415,1140.131,1384.643,164.643,133.754,290.776,450.453,305.365,323.841,425.053,1052.592,501.679,374.542,604.355,806.206,741.757,888.787,1483.322,942.820,1294.762,1659.385,514.078,545.089,1224.367,812.340,847.329,736.459,836.685,473.309,246.489,1305.555,495.355,422.504,360.089,749.145,1275.512,760.779,975.034,1049.869,1164.217,1192.163,1485.838,1242.875,1182.667,536.985,629.599,1044.829,122.618,627.537,156.299,62.957,114.376,134.932,550.210,519.085,32.169,793.745,545.960,300.188,421.505,70.569,170.952,302.516,90.929,69.381,253.468,368.937,995.060,544.310,465.091,286.870,1107.327,475.028,375.381
502,2581.045,1363.627,1031.949,424.651,706.410,734.728,1121.606,554.541,905.513,578.336,191.299,146.422,237.759,251.700,136.649,261.029,271.481,1502.538,1686.851,178.665,164.903,227.836,452.880,352.492,155.341,246.713,1208.356,311.701,415.464,658.152,644.845,750.793,1026.535,1456.526,1273.301,1371.549,1525.890,761.425,518.205,1271.507,837.830,1261.852,802.200,1000.823,579.630,311.674,1225.966,512.918,445.783,278.038,1021.304,1188.085,728.479,926.176,1013.071,872.408,1044.348,1235.721,1190.175,1378.800,530.023,1003.562,927.822,114.853,422.346,106.721,177.950,195.968,59.558,570.429,639.889,113.792,839.277,721.634,335.198,453.473,53.340,226.425,239.821,76.340,31.476,158.838,641.823,618.277,408.524,571.234,353.533,844.112,525.217,234.956
503,2656.898,1051.455,730.624,248.698,792.916,714.897,1292.183,372.214,658.389,423.814,335.097,143.476,330.730,424.294,257.257,153.449,389.481,934.523,1367.078,194.113,218.528,354.333,383.120,247.056,319.921,337.485,1054.454,498.102,434.048,610.431,818.368,683.477,880.843,1532.602,976.549,1117.025,1673.857,606.435,663.411,970.073,1084.745,961.852,674.696,829.546,402.265,314.865,1219.219,823.018,426.455,242.810,862.710,1292.705,740.129,885.286,881.889,1150.803,1222.582,1752.703,1048.308,1175.178,829.712,816.635,1259.395,79.934,578.426,119.746,120.777,180.720,122.247,877.381,435.470,96.143,979.309,1013.495,306.500,308.967,93.875,80.781,344.611,89.426,88.229,380.063,532.721,656.386,550.714,582.377,125.326,1123.714,442.198,388.106
504,2540.586,1365.500,798.056,247.651,899.301,616.838,1176.394,535.182,652.676,356.035,279.831,196.446,451.023,186.183,154.176,124.853,243.674,820.254,1274.779,176.848,133.651,231.602,291.360,302.873,270.927,234.924,885.029,251.810,279.253,679.218,794.155,630.414,1090.425,1653.655,1180.609,1424.402,1812.165,661.715,527.786,1020.133,1082.549,983.865,657.881,940.062,517.663,229.099,860.521,635.291,520.042,291.785,1127.370,1023.636,512.036,938.723,561.596,1177.118,1320.135,1319.793,1254.108,1169.296,764.591,864.511,938.062,111.022,824.897,33.527,170.705,130.796,155.863,757.324,620.479,231.299,686.979,742.792,247.229,472.890,97.521,108.897,263.221,170.177,67.038,365.703,701.190,683.711,486.095,636.584,246.391,928.878,428.179,157.204
505,2839.580,1420.388,844.798,410.930,865.319,676.110,987.067,451.491,583.016,403.425,277.734,112.289,256.167,398.272,358.662,79.324,301.496,1150.685,1458.188,154.304,108.872,332.269,374.760,386.302,217.884,269.684,1090.713,313.044,311.036,563.090,565.535,882.234,843.756,1626.585,986.158,1094.967,1688.989,594.192,714.562,1346.140,997.144,1027.052,935.704,837.600,345.851,295.532,1077.059,782.127,523.881,306.665,1051.710,967.217,1042.686,1065.504,704.697,955.342,1005.326,1284.802,1147.275,871.363,533.667,820.898,1194.953,172.331,504.346,174.592,207.223,218.758,77.937,551.086,302.325,144.987,818.766,763.287,333.052,527.341,98.750,152.651,185.147,152.383,125.543,255.288,455.177,728.108,425.762,522.792,295.750,1048.847,539.472,237.372
506,2612.274,1377.410,1160.062,238.155,726.072,601.735,1292.115,577.874,759.286,387.726,300.558,177.506,286.420,284.539,347.784,266.125,287.667,935.569,1398.136,182.578,82.836,258.925,349.933,296.341,331.232,349.263,967.023,223.869,358.163,660.218,650.832,672.991,910.181,1512.094,1112.902,1422.803,1505.473,550.534,538.821,1068.573,1217.510,884.652,640.911,1070.839,506.061,279.071,1004.143,552.336,328.385,371.646,1037.109,1221.860,653.607,930.555,948.646,987.980,1301.950,1400.450,1407.992,1023.133,463.780,821.562,709.946,183.551,432.382,82.697,140.532,202.465,100.405,600.810,528.675,176.182,1010.989,944.416,243.917,365.989,90.458,59.548,304.495,102.312,63.543,302.550,539.987,874.241,361.190,393.052,253.859,866.143,426.783,365.080
507,2392.497,1080.351,1062.084,297.473,887.247,640.801,1018.635,544.855,739.789,432.850,163.273,142.566,303.098,391.978,281.514,164.537,244.444,836.685,1285.825,193.487,150.200,300.114,397.880,373.206,403.244,264.719,1289.874,225.547,301.289,537.882,723.548,659.261,942.228,1774.749,894.173,1369.893,1202.055,683.218,469.277,1349.133,907.765,962.619,700.081,870.438,602.834,294.340,1086.008,617.773,550.867,283.994,956.493,928.550,730.843,889.008,859.172,1004.651,1224.418,997.577,1144.783,887.081,516.720,769.533,900.295,156.044,691.132,122.791,149.763,102.548,90.726,562.276,520.932,69.169,869.883,1069.594,334.271,506.077,67.701,40.829,196.789,136.532,109.067,223.550,554.595,993.084,599.631,724.260,368.120,788.143,655.491,301.177
508,2953.898,1123.978,1038.871,167.806,851.880,763.691,1377.433,542.742,666.487,397.920,288.779,169.753,250.253,368.306,130.014,206.949,133.519,1374.169,1136.727,149.083,132.482,222.642,297.200,430.405,294.482,251.146,1279.730,236.891,314.367,707.190,632.419,904.820,1054.134,1374.497,1030.188,1349.041,1497.121,645.083,423.804,1296.020,1027.830,897.787,745.415,827.938,411.591,266.773,1094.840,656.418,521.699,285.677,830.442,754.953,707.929,1018.933,995.010,804.079,1231.752,1313.180,1230.642,854.104,367.250,747.489,923.667,156.331,593.581,83.806,183.525,113.701,86.105,664.571,491.803,71.935,1054.106,805.743,267.938,403.440,95.965,64.514,255.811,119.652,168.038,310.586,596.734,726.723,509.012,438.481,395.217,1339.418,446.113,225.212
509,2750.854,1285.187,803.478,365.326,771.608,708.397,1371.750,520.214,707.881,262.381,225.825,103.024,393.897,269.989,137.419,102.640,271.719,1291.892,1061.883,175.274,119.369,326.249,272.293,254.587,333.811,291.123,1241.075,325.438,324.843,684.891,676.200,791.243,752.031,1480.187,1135.970,1521.361,1228.769,757.902,616.982,1219.333,957.641,977.387,910.741,600.531,544.934,228.496,1243.790,913.791,418.951,290.006,986.058,1185.264,873.743,760.798,670.768,1150.388,1189.340,1252.712,1208.050,1237.030,687.583,856.664,838.597,104.324,482.596,105.856,195.072,115.968,56.542,587.676,425.385,154.416,605.915,471.554,278.323,358.912,26.688,164.562,173.200,83.894,139.762,434.252,500.316,708.193,367.012,614.519,212.174,1039.969,351.934,184.159
